Call  | Code | PC      | Cyc   | SP      | regA | regB | regC | regD | regE | regH | regL |flgZ|flgS|flgP|flgC|flgAC|
40136 | 0x1a | 0x0143a |     0 | 0x 23f4 | 0x49 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x28 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
40137 | 0x77 | 0x0143b |     0 | 0x 23f4 | 0x51 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x28 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
40138 | 0x13 | 0x0143c |     0 | 0x 23f4 | 0x51 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x28 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
40139 | 0x01 | 0x0143d |     0 | 0x 23f4 | 0x51 | 0x04 | 0x00 | 0x1e | 0xd5 | 0x28 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
40140 | 0x09 | 0x01440 |     0 | 0x 23f4 | 0x51 | 0x00 | 0x20 | 0x1e | 0xd5 | 0x28 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
40141 | 0xc1 | 0x01441 |     0 | 0x 23f4 | 0x51 | 0x00 | 0x20 | 0x1e | 0xd5 | 0x28 | 0xbc |  0 |  0 |  0 |  0 |   0 | 
40142 | 0x05 | 0x01442 |     0 | 0x 23f6 | 0x51 | 0x04 | 0x00 | 0x1e | 0xd5 | 0x28 | 0xbc |  0 |  0 |  0 |  0 |   0 | 
40143 | 0xc2 | 0x01443 |     0 | 0x 23f6 | 0x51 | 0x03 | 0x00 | 0x1e | 0xd5 | 0x28 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40144 | 0xc5 | 0x01439 |     0 | 0x 23f6 | 0x51 | 0x03 | 0x00 | 0x1e | 0xd5 | 0x28 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40145 | 0x1a | 0x0143a |     0 | 0x 23f4 | 0x51 | 0x03 | 0x00 | 0x1e | 0xd5 | 0x28 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40146 | 0x77 | 0x0143b |     0 | 0x 23f4 | 0x3e | 0x03 | 0x00 | 0x1e | 0xd5 | 0x28 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40147 | 0x13 | 0x0143c |     0 | 0x 23f4 | 0x3e | 0x03 | 0x00 | 0x1e | 0xd5 | 0x28 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40148 | 0x01 | 0x0143d |     0 | 0x 23f4 | 0x3e | 0x03 | 0x00 | 0x1e | 0xd6 | 0x28 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40149 | 0x09 | 0x01440 |     0 | 0x 23f4 | 0x3e | 0x00 | 0x20 | 0x1e | 0xd6 | 0x28 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40150 | 0xc1 | 0x01441 |     0 | 0x 23f4 | 0x3e | 0x00 | 0x20 | 0x1e | 0xd6 | 0x28 | 0xdc |  0 |  0 |  1 |  0 |   0 | 
40151 | 0x05 | 0x01442 |     0 | 0x 23f6 | 0x3e | 0x03 | 0x00 | 0x1e | 0xd6 | 0x28 | 0xdc |  0 |  0 |  1 |  0 |   0 | 
40152 | 0xc2 | 0x01443 |     0 | 0x 23f6 | 0x3e | 0x02 | 0x00 | 0x1e | 0xd6 | 0x28 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40153 | 0xc5 | 0x01439 |     0 | 0x 23f6 | 0x3e | 0x02 | 0x00 | 0x1e | 0xd6 | 0x28 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40154 | 0x1a | 0x0143a |     0 | 0x 23f4 | 0x3e | 0x02 | 0x00 | 0x1e | 0xd6 | 0x28 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40155 | 0x77 | 0x0143b |     0 | 0x 23f4 | 0x00 | 0x02 | 0x00 | 0x1e | 0xd6 | 0x28 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40156 | 0x13 | 0x0143c |     0 | 0x 23f4 | 0x00 | 0x02 | 0x00 | 0x1e | 0xd6 | 0x28 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40157 | 0x01 | 0x0143d |     0 | 0x 23f4 | 0x00 | 0x02 | 0x00 | 0x1e | 0xd7 | 0x28 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40158 | 0x09 | 0x01440 |     0 | 0x 23f4 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd7 | 0x28 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40159 | 0xc1 | 0x01441 |     0 | 0x 23f4 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd7 | 0x28 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40160 | 0x05 | 0x01442 |     0 | 0x 23f6 | 0x00 | 0x02 | 0x00 | 0x1e | 0xd7 | 0x28 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40161 | 0xc2 | 0x01443 |     0 | 0x 23f6 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x28 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40162 | 0xc5 | 0x01439 |     0 | 0x 23f6 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x28 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40163 | 0x1a | 0x0143a |     0 | 0x 23f4 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x28 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40164 | 0x77 | 0x0143b |     0 | 0x 23f4 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x28 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40165 | 0x13 | 0x0143c |     0 | 0x 23f4 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x28 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40166 | 0x01 | 0x0143d |     0 | 0x 23f4 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd8 | 0x28 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40167 | 0x09 | 0x01440 |     0 | 0x 23f4 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd8 | 0x28 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40168 | 0xc1 | 0x01441 |     0 | 0x 23f4 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd8 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40169 | 0x05 | 0x01442 |     0 | 0x 23f6 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd8 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40170 | 0xc2 | 0x01443 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x00 | 0x1e | 0xd8 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40171 | 0xc9 | 0x01446 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x00 | 0x1e | 0xd8 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40172 | 0xd1 | 0x009c3 |     0 | 0x 23f8 | 0x00 | 0x00 | 0x00 | 0x1e | 0xd8 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40173 | 0xc9 | 0x009c4 |     0 | 0x 23fa | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40174 | 0x7b | 0x009b1 |     0 | 0x 23fc | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40175 | 0xd5 | 0x009b2 |     0 | 0x 23fc | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40176 | 0xf5 | 0x009b3 |     0 | 0x 23fa | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40177 | 0x0f | 0x009b4 |     0 | 0x 23f8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40178 | 0x0f | 0x009b5 |     0 | 0x 23f8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40179 | 0x0f | 0x009b6 |     0 | 0x 23f8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40180 | 0x0f | 0x009b7 |     0 | 0x 23f8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40181 | 0xe6 | 0x009b8 |     0 | 0x 23f8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40182 | 0xcd | 0x009ba |     0 | 0x 23f8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40183 | 0xc6 | 0x009c5 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40184 | 0xc3 | 0x009c7 |     0 | 0x 23f6 | 0x1a | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40185 | 0x11 | 0x008ff |     0 | 0x 23f6 | 0x1a | 0x00 | 0x00 | 0x00 | 0x00 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40186 | 0xe5 | 0x00902 |     0 | 0x 23f6 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40187 | 0x26 | 0x00903 |     0 | 0x 23f4 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40188 | 0x6f | 0x00905 |     0 | 0x 23f4 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x00 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40189 | 0x29 | 0x00906 |     0 | 0x 23f4 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x00 | 0x1a |  0 |  0 |  0 |  0 |   0 | 
40190 | 0x29 | 0x00907 |     0 | 0x 23f4 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x00 | 0x34 |  0 |  0 |  0 |  0 |   0 | 
40191 | 0x29 | 0x00908 |     0 | 0x 23f4 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x00 | 0x68 |  0 |  0 |  0 |  0 |   0 | 
40192 | 0x19 | 0x00909 |     0 | 0x 23f4 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x00 | 0xd0 |  0 |  0 |  0 |  0 |   0 | 
40193 | 0xeb | 0x0090a |     0 | 0x 23f4 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x1e | 0xd0 |  0 |  0 |  0 |  0 |   0 | 
40194 | 0xe1 | 0x0090b |     0 | 0x 23f4 | 0x1a | 0x00 | 0x00 | 0x1e | 0xd0 | 0x1e | 0x00 |  0 |  0 |  0 |  0 |   0 | 
40195 | 0x06 | 0x0090c |     0 | 0x 23f6 | 0x1a | 0x00 | 0x00 | 0x1e | 0xd0 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40196 | 0xc3 | 0x00910 |     0 | 0x 23f6 | 0x1a | 0x08 | 0x00 | 0x1e | 0xd0 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40197 | 0xc5 | 0x01439 |     0 | 0x 23f6 | 0x1a | 0x08 | 0x00 | 0x1e | 0xd0 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40198 | 0x1a | 0x0143a |     0 | 0x 23f4 | 0x1a | 0x08 | 0x00 | 0x1e | 0xd0 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40199 | 0x77 | 0x0143b |     0 | 0x 23f4 | 0x00 | 0x08 | 0x00 | 0x1e | 0xd0 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40200 | 0x13 | 0x0143c |     0 | 0x 23f4 | 0x00 | 0x08 | 0x00 | 0x1e | 0xd0 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40201 | 0x01 | 0x0143d |     0 | 0x 23f4 | 0x00 | 0x08 | 0x00 | 0x1e | 0xd1 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40202 | 0x09 | 0x01440 |     0 | 0x 23f4 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd1 | 0x29 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40203 | 0xc1 | 0x01441 |     0 | 0x 23f4 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd1 | 0x29 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
40204 | 0x05 | 0x01442 |     0 | 0x 23f6 | 0x00 | 0x08 | 0x00 | 0x1e | 0xd1 | 0x29 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
40205 | 0xc2 | 0x01443 |     0 | 0x 23f6 | 0x00 | 0x07 | 0x00 | 0x1e | 0xd1 | 0x29 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
40206 | 0xc5 | 0x01439 |     0 | 0x 23f6 | 0x00 | 0x07 | 0x00 | 0x1e | 0xd1 | 0x29 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
40207 | 0x1a | 0x0143a |     0 | 0x 23f4 | 0x00 | 0x07 | 0x00 | 0x1e | 0xd1 | 0x29 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
40208 | 0x77 | 0x0143b |     0 | 0x 23f4 | 0x3e | 0x07 | 0x00 | 0x1e | 0xd1 | 0x29 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
40209 | 0x13 | 0x0143c |     0 | 0x 23f4 | 0x3e | 0x07 | 0x00 | 0x1e | 0xd1 | 0x29 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
40210 | 0x01 | 0x0143d |     0 | 0x 23f4 | 0x3e | 0x07 | 0x00 | 0x1e | 0xd2 | 0x29 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
40211 | 0x09 | 0x01440 |     0 | 0x 23f4 | 0x3e | 0x00 | 0x20 | 0x1e | 0xd2 | 0x29 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
40212 | 0xc1 | 0x01441 |     0 | 0x 23f4 | 0x3e | 0x00 | 0x20 | 0x1e | 0xd2 | 0x29 | 0x5c |  0 |  0 |  0 |  0 |   0 | 
40213 | 0x05 | 0x01442 |     0 | 0x 23f6 | 0x3e | 0x07 | 0x00 | 0x1e | 0xd2 | 0x29 | 0x5c |  0 |  0 |  0 |  0 |   0 | 
40214 | 0xc2 | 0x01443 |     0 | 0x 23f6 | 0x3e | 0x06 | 0x00 | 0x1e | 0xd2 | 0x29 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
40215 | 0xc5 | 0x01439 |     0 | 0x 23f6 | 0x3e | 0x06 | 0x00 | 0x1e | 0xd2 | 0x29 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
40216 | 0x1a | 0x0143a |     0 | 0x 23f4 | 0x3e | 0x06 | 0x00 | 0x1e | 0xd2 | 0x29 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
40217 | 0x77 | 0x0143b |     0 | 0x 23f4 | 0x45 | 0x06 | 0x00 | 0x1e | 0xd2 | 0x29 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
40218 | 0x13 | 0x0143c |     0 | 0x 23f4 | 0x45 | 0x06 | 0x00 | 0x1e | 0xd2 | 0x29 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
40219 | 0x01 | 0x0143d |     0 | 0x 23f4 | 0x45 | 0x06 | 0x00 | 0x1e | 0xd3 | 0x29 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
40220 | 0x09 | 0x01440 |     0 | 0x 23f4 | 0x45 | 0x00 | 0x20 | 0x1e | 0xd3 | 0x29 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
40221 | 0xc1 | 0x01441 |     0 | 0x 23f4 | 0x45 | 0x00 | 0x20 | 0x1e | 0xd3 | 0x29 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
40222 | 0x05 | 0x01442 |     0 | 0x 23f6 | 0x45 | 0x06 | 0x00 | 0x1e | 0xd3 | 0x29 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
40223 | 0xc2 | 0x01443 |     0 | 0x 23f6 | 0x45 | 0x05 | 0x00 | 0x1e | 0xd3 | 0x29 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
40224 | 0xc5 | 0x01439 |     0 | 0x 23f6 | 0x45 | 0x05 | 0x00 | 0x1e | 0xd3 | 0x29 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
40225 | 0x1a | 0x0143a |     0 | 0x 23f4 | 0x45 | 0x05 | 0x00 | 0x1e | 0xd3 | 0x29 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
40226 | 0x77 | 0x0143b |     0 | 0x 23f4 | 0x49 | 0x05 | 0x00 | 0x1e | 0xd3 | 0x29 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
40227 | 0x13 | 0x0143c |     0 | 0x 23f4 | 0x49 | 0x05 | 0x00 | 0x1e | 0xd3 | 0x29 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
40228 | 0x01 | 0x0143d |     0 | 0x 23f4 | 0x49 | 0x05 | 0x00 | 0x1e | 0xd4 | 0x29 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
40229 | 0x09 | 0x01440 |     0 | 0x 23f4 | 0x49 | 0x00 | 0x20 | 0x1e | 0xd4 | 0x29 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
40230 | 0xc1 | 0x01441 |     0 | 0x 23f4 | 0x49 | 0x00 | 0x20 | 0x1e | 0xd4 | 0x29 | 0x9c |  0 |  0 |  1 |  0 |   0 | 
40231 | 0x05 | 0x01442 |     0 | 0x 23f6 | 0x49 | 0x05 | 0x00 | 0x1e | 0xd4 | 0x29 | 0x9c |  0 |  0 |  1 |  0 |   0 | 
40232 | 0xc2 | 0x01443 |     0 | 0x 23f6 | 0x49 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x29 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
40233 | 0xc5 | 0x01439 |     0 | 0x 23f6 | 0x49 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x29 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
40234 | 0x1a | 0x0143a |     0 | 0x 23f4 | 0x49 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x29 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
40235 | 0x77 | 0x0143b |     0 | 0x 23f4 | 0x51 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x29 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
40236 | 0x13 | 0x0143c |     0 | 0x 23f4 | 0x51 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x29 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
40237 | 0x01 | 0x0143d |     0 | 0x 23f4 | 0x51 | 0x04 | 0x00 | 0x1e | 0xd5 | 0x29 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
40238 | 0x09 | 0x01440 |     0 | 0x 23f4 | 0x51 | 0x00 | 0x20 | 0x1e | 0xd5 | 0x29 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
40239 | 0xc1 | 0x01441 |     0 | 0x 23f4 | 0x51 | 0x00 | 0x20 | 0x1e | 0xd5 | 0x29 | 0xbc |  0 |  0 |  0 |  0 |   0 | 
40240 | 0x05 | 0x01442 |     0 | 0x 23f6 | 0x51 | 0x04 | 0x00 | 0x1e | 0xd5 | 0x29 | 0xbc |  0 |  0 |  0 |  0 |   0 | 
40241 | 0xc2 | 0x01443 |     0 | 0x 23f6 | 0x51 | 0x03 | 0x00 | 0x1e | 0xd5 | 0x29 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40242 | 0xc5 | 0x01439 |     0 | 0x 23f6 | 0x51 | 0x03 | 0x00 | 0x1e | 0xd5 | 0x29 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40243 | 0x1a | 0x0143a |     0 | 0x 23f4 | 0x51 | 0x03 | 0x00 | 0x1e | 0xd5 | 0x29 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40244 | 0x77 | 0x0143b |     0 | 0x 23f4 | 0x3e | 0x03 | 0x00 | 0x1e | 0xd5 | 0x29 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40245 | 0x13 | 0x0143c |     0 | 0x 23f4 | 0x3e | 0x03 | 0x00 | 0x1e | 0xd5 | 0x29 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40246 | 0x01 | 0x0143d |     0 | 0x 23f4 | 0x3e | 0x03 | 0x00 | 0x1e | 0xd6 | 0x29 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40247 | 0x09 | 0x01440 |     0 | 0x 23f4 | 0x3e | 0x00 | 0x20 | 0x1e | 0xd6 | 0x29 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
40248 | 0xc1 | 0x01441 |     0 | 0x 23f4 | 0x3e | 0x00 | 0x20 | 0x1e | 0xd6 | 0x29 | 0xdc |  0 |  0 |  1 |  0 |   0 | 
40249 | 0x05 | 0x01442 |     0 | 0x 23f6 | 0x3e | 0x03 | 0x00 | 0x1e | 0xd6 | 0x29 | 0xdc |  0 |  0 |  1 |  0 |   0 | 
40250 | 0xc2 | 0x01443 |     0 | 0x 23f6 | 0x3e | 0x02 | 0x00 | 0x1e | 0xd6 | 0x29 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40251 | 0xc5 | 0x01439 |     0 | 0x 23f6 | 0x3e | 0x02 | 0x00 | 0x1e | 0xd6 | 0x29 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40252 | 0x1a | 0x0143a |     0 | 0x 23f4 | 0x3e | 0x02 | 0x00 | 0x1e | 0xd6 | 0x29 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40253 | 0x77 | 0x0143b |     0 | 0x 23f4 | 0x00 | 0x02 | 0x00 | 0x1e | 0xd6 | 0x29 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40254 | 0x13 | 0x0143c |     0 | 0x 23f4 | 0x00 | 0x02 | 0x00 | 0x1e | 0xd6 | 0x29 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40255 | 0x01 | 0x0143d |     0 | 0x 23f4 | 0x00 | 0x02 | 0x00 | 0x1e | 0xd7 | 0x29 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40256 | 0x09 | 0x01440 |     0 | 0x 23f4 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd7 | 0x29 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
40257 | 0xc1 | 0x01441 |     0 | 0x 23f4 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd7 | 0x29 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40258 | 0x05 | 0x01442 |     0 | 0x 23f6 | 0x00 | 0x02 | 0x00 | 0x1e | 0xd7 | 0x29 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40259 | 0xc2 | 0x01443 |     0 | 0x 23f6 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x29 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40260 | 0xc5 | 0x01439 |     0 | 0x 23f6 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x29 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40261 | 0x1a | 0x0143a |     0 | 0x 23f4 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x29 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40262 | 0x77 | 0x0143b |     0 | 0x 23f4 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x29 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40263 | 0x13 | 0x0143c |     0 | 0x 23f4 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x29 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40264 | 0x01 | 0x0143d |     0 | 0x 23f4 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd8 | 0x29 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40265 | 0x09 | 0x01440 |     0 | 0x 23f4 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd8 | 0x29 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
40266 | 0xc1 | 0x01441 |     0 | 0x 23f4 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd8 | 0x2a | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40267 | 0x05 | 0x01442 |     0 | 0x 23f6 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd8 | 0x2a | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40268 | 0xc2 | 0x01443 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x00 | 0x1e | 0xd8 | 0x2a | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40269 | 0xc9 | 0x01446 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x00 | 0x1e | 0xd8 | 0x2a | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40270 | 0xf1 | 0x009bd |     0 | 0x 23f8 | 0x00 | 0x00 | 0x00 | 0x1e | 0xd8 | 0x2a | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40271 | 0xe6 | 0x009be |     0 | 0x 23fa | 0x00 | 0x00 | 0x00 | 0x1e | 0xd8 | 0x2a | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40272 | 0xcd | 0x009c0 |     0 | 0x 23fa | 0x00 | 0x00 | 0x00 | 0x1e | 0xd8 | 0x2a | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40273 | 0xc6 | 0x009c5 |     0 | 0x 23f8 | 0x00 | 0x00 | 0x00 | 0x1e | 0xd8 | 0x2a | 0x1c |  1 |  0 |  1 |  0 |   0 | 
40274 | 0xc3 | 0x009c7 |     0 | 0x 23f8 | 0x1a | 0x00 | 0x00 | 0x1e | 0xd8 | 0x2a | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40275 | 0x11 | 0x008ff |     0 | 0x 23f8 | 0x1a | 0x00 | 0x00 | 0x1e | 0xd8 | 0x2a | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40276 | 0xe5 | 0x00902 |     0 | 0x 23f8 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x2a | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40277 | 0x26 | 0x00903 |     0 | 0x 23f6 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x2a | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40278 | 0x6f | 0x00905 |     0 | 0x 23f6 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x00 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
40279 | 0x29 | 0x00906 |     0 | 0x 23f6 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x00 | 0x1a |  0 |  0 |  0 |  0 |   0 | 
40280 | 0x29 | 0x00907 |     0 | 0x 23f6 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x00 | 0x34 |  0 |  0 |  0 |  0 |   0 | 
40281 | 0x29 | 0x00908 |     0 | 0x 23f6 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x00 | 0x68 |  0 |  0 |  0 |  0 |   0 | 
